id,offense,offense_conference,defense,defense_conference,home,away,offense_score,defense_score,drive_id,period,clock.minutes,clock.seconds,yard_line,yards_to_goal,down,distance,yards_gained,play_type,play_text,ppa
322450066162,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006620,3,12,20,39,39,3,10,-10,Rush,"Cody Green rush for a loss of 10 yards, fumbled, recovered by Tulsa Cody Green at the IowSt 49.",-2.1206487172833091
322450066158,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006620,3,13,44,53,53,2,10,8,Rush,Ja'Terian Douglas rush for 8 yards to the IowSt 45.,0.8384539710247372
322450066163,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006620,3,12,5,49,49,4,20,0,Punt,"Cole Way punt for 44 yards, downed at the IowSt 5.",
322450066159,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006620,3,13,13,45,45,3,2,6,Rush,Ja'Terian Douglas rush for 6 yards to the IowSt 39 for a 1ST down.,1.269115899413274
322450066171,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006621,3,10,37,19,81,4,8,0,Punt,"Kirby Van Der Kamp punt for 51 yards, fair catch by Trey Watts at the Tulsa 30.",
322450066168,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006621,3,11,40,17,83,1,10,1,Pass Completion,Steele Jantz pass complete to Josh Lenz for 1 yard to the IowSt 18.,-0.40702717159742275
322450066170,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006621,3,10,45,19,81,3,8,0,Pass Incompletion,Steele Jantz pass incomplete to Josh Lenz.,-0.13948759800462618
322450066166,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006621,3,11,57,5,95,1,10,12,Rush,James White rush for 12 yards to the IowSt 17 for a 1ST down.,0.38317946548314641
322450066169,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006621,3,11,6,18,82,2,9,1,Rush,Steele Jantz rush for 1 yard to the IowSt 19.,-0.22232952117824300
322450066174,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006622,3,9,57,64,64,2,4,3,Rush,Trey Watts rush for 3 yards to the Tulsa 39.,-0.4130230822257753
322450066178,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006622,3,8,34,62,62,4,2,0,Punt,"Cole Way punt for 44 yards, fair catch by Aaron Horne at the IowSt 18.",
322450066177,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006622,3,9,20,61,61,3,1,-1,Rush,"Team rush for a loss of 1 yard, fumbled, recovered by Tulsa Bryan Burnham at the Tulsa 38.",-0.9838826136733926
322450066173,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,24,32245006622,3,10,30,70,70,1,10,6,Rush,Trey Watts rush for 6 yards to the Tulsa 36.,0.3731544450397237
322450066188,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,6,53,56,44,3,4,5,Pass Completion,Steele Jantz pass complete to Jarvis West for 5 yards to the Tulsa 39 for a 1ST down.,1.494297383231986
322450066196,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,30,16,32245006623,3,5,8,94,6,2,5,6,Rush,James White rush for 6 yards for a TOUCHDOWN.,
322450066197,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006623,3,5,8,97,3,-1,-1,0,Extra Point Good,Edwin Arceo extra point GOOD.,
322450066191,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,6,14,79,21,1,10,0,Penalty,TULSA penalty 5 yard Substitution Infraction accepted.,
322450066198,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,5,8,35,65,-1,-1,12,Kickoff,Edwin Arceo kickoff for 65 yards returned by Ja'Terian Douglas for 12 yards to the Tulsa 12.,
322450066180,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,8,28,18,82,1,10,5,Rush,Shontrelle Johnson rush for 5 yards to the IowSt 23.,0.0820151488011058
322450066186,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,7,20,50,50,1,10,6,Pass Completion,Steele Jantz pass complete to Jarvis West for 6 yards to the Tulsa 44.,0.345257937612164
322450066195,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,5,24,89,11,1,10,5,Rush,Steele Jantz rush for 5 yards to the Tulsa 6.,0.075035529409716
322450066187,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,6,59,56,44,2,4,0,Pass Incompletion,Steele Jantz pass incomplete to Kurt Hammerschmidt.,-1.138581943654328
322450066185,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,7,42,38,62,1,10,12,Rush,Shontrelle Johnson rush for 12 yards to the 50 yard line for a 1ST down.,1.1115917085581176
322450066181,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,8,1,23,77,2,4,15,Rush,Shontrelle Johnson rush for 15 yards to the IowSt 38 for a 1ST down.,1.3191136877088647
322450066194,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,5,42,88,12,3,1,1,Rush,Steele Jantz rush for 1 yard to the Tulsa 11 for a 1ST down.,
322450066193,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,5,58,84,16,2,5,4,Pass Completion,Steele Jantz pass complete to Albert Gary for 4 yards to the Tulsa 12.,-0.027644262957375
322450066192,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,6,7,84,16,1,5,0,Pass Incompletion,Steele Jantz pass incomplete to Albert Gary.,-0.574858992976545
322450066189,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,24,16,32245006623,3,6,29,61,39,1,10,18,Rush,James White rush for 18 yards to the Tulsa 21 for a 1ST down.,0.508141741136058
322450066203,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,3,31,77,77,1,10,16,Rush,Ja'Terian Douglas rush for 16 yards to the Tulsa 39 for a 1ST down.,1.3553410577245309
322450066207,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,2,19,50,50,3,12,3,Pass Interception,"Cody Green pass intercepted by Durrell Givens at the IowSt 18, returned for 3 yards to the IowSt 21.",-0.8219892650474359
322450066200,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,4,55,88,88,1,10,5,Rush,Trey Watts rush for 5 yards to the Tulsa 17.,0.07257903633006091
322450066205,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,3,0,48,48,1,10,-2,Rush,Ja'Terian Douglas rush for a loss of 2 yards to the 50 yard line.,-1.539458481372920
322450066202,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,3,49,79,79,3,1,2,Rush,Cody Green rush for 2 yards to the Tulsa 23 for a 1ST down.,0.50537867818524336
322450066201,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,4,15,83,83,2,5,4,Rush,Trey Watts rush for 4 yards to the Tulsa 21.,-0.05705481712038463
322450066204,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,3,15,61,61,1,10,13,Rush,Trey Watts rush for 13 yards to the IowSt 48 for a 1ST down.,1.168782200184909
322450066206,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006624,3,2,31,50,50,2,12,0,Pass Incompletion,Cody Green pass incomplete to Bryan Burnham.,-0.9523184172996871
322450066210,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006625,3,1,42,24,76,2,7,4,Rush,Shontrelle Johnson rush for 4 yards to the IowSt 28.,-0.07424137247716800
322450066209,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006625,3,2,12,21,79,1,10,3,Rush,Shontrelle Johnson rush for 3 yards to the IowSt 24.,-0.24791478712197266
322450066216,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006625,4,14,17,17,83,4,24,0,Punt,"Kirby Van Der Kamp punt for 44 yards, fair catch by Trey Watts at the Tulsa 39.",
322450066215,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006625,4,14,53,33,67,3,8,0,Sack,Steele Jantz sacked by DeAundre Brown for a loss of 16 yards to the IowSt 17.,-0.32374585344816076
322450066213,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006625,3,0,0,35,65,2,6,-2,Pass Completion,Steele Jantz pass complete to Aaron Horne for a loss of 2 yards to the IowSt 33.,-1.06847397346025377
322450066211,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006625,3,1,16,28,72,3,3,3,Pass Completion,Steele Jantz pass complete to Aaron Horne for 3 yards to the IowSt 31 for a 1ST down.,
322450066212,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006625,3,0,50,31,69,1,10,4,Pass Completion,Steele Jantz pass complete to Aaron Horne for 4 yards to the IowSt 35.,-0.1445206744011678
322450066220,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006626,4,13,13,63,63,3,12,1,Pass Completion,Cody Green pass complete to Bryan Burnham for 1 yard to the Tulsa 38.,-0.24229810203401225
322450066218,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006626,4,14,12,61,61,1,10,5,Pass Completion,Cody Green pass complete to Bryan Burnham for 5 yards to the Tulsa 44.,0.1106253034395996
322450066219,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006626,4,13,40,56,56,2,5,0,Sack,Cody Green sacked by Nick Kron and A.J. Klein for a loss of 7 yards to the Tulsa 37.,-1.1531340131432213
322450066224,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006626,4,12,59,62,62,4,11,0,Punt,"Cole Way punt for 36 yards, fair catch by Aaron Horne at the IowSt 26.",
322450066228,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006627,4,12,4,34,66,3,2,3,Rush,Steele Jantz rush for 3 yards to the IowSt 37 for a 1ST down.,1.1864325764796284
322450066232,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006627,4,10,14,40,60,4,7,0,Punt,"Kirby Van Der Kamp punt for 52 yards, downed at the Tulsa 8.",
322450066226,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006627,4,12,48,26,74,1,10,3,Pass Completion,Steele Jantz pass complete to Chris Young for 3 yards to the IowSt 29.,-0.3080912713471600
322450066227,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006627,4,12,24,29,71,2,7,5,Pass Completion,Steele Jantz pass complete to Jerome Tiller for 5 yards to the IowSt 34.,0.0779242137507473
322450066231,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006627,4,10,56,43,57,3,4,-3,Rush,James White rush for a loss of 3 yards to the IowSt 40.,-1.08265196802003952
322450066230,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006627,4,11,37,37,63,2,10,6,Rush,James White rush for 6 yards to the IowSt 43.,0.2666884344978842
322450066229,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,16,32245006627,4,11,47,37,63,1,10,0,Pass Incompletion,Steele Jantz pass incomplete to Jerome Tiller.,-1.0657010802154590
322450066237,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006628,4,9,12,3,3,-1,-1,0,Extra Point Good,Daniel Schwarz extra point GOOD.,
322450066236,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,22,31,32245006628,4,9,12,4,4,2,4,4,Pass Completion,Cody Green pass complete to Keyarris Garrett for 4 yards for a TOUCHDOWN.,
322450066235,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006628,4,9,49,7,7,1,7,3,Rush,Cody Green rush for 3 yards to the IowSt 4.,-0.1371356101207495
322450066238,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006628,4,9,12,65,65,-1,-1,18,Kickoff,Cole Way kickoff for 57 yards returned by Jarvis West for 18 yards to the IowSt 26.,
322450066234,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,16,31,32245006628,4,10,2,92,92,1,10,77,Rush,"Trey Watts rush for 77 yards to the IowSt 7, IOWA ST penalty 8 yard Personal Foul accepted for a 1ST down.",4.2905061846259236
322450066240,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,8,33,36,64,1,10,9,Rush,Shontrelle Johnson rush for 9 yards to the IowSt 45.,1.3816838899351876
322450066242,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,7,44,53,47,1,10,0,Sack,Steele Jantz sacked by DeAundre Brown for a loss of 5 yards to the IowSt 48.,-1.0507069190375146
322450066247,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,7,0,58,42,4,5,0,Penalty,IOWA ST penalty 5 yard Delay of Game accepted.,
322450066239,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,9,3,26,74,1,10,10,Rush,Shontrelle Johnson rush for 10 yards to the IowSt 36 for a 1ST down.,
322450066244,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,7,0,58,42,3,5,0,Pass Incompletion,Steele Jantz pass incomplete to Albert Gary.,-1.0796527327067889
322450066243,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,7,20,48,52,2,15,10,Rush,Shontrelle Johnson rush for 10 yards to the Tulsa 42.,1.1843088136554379
322450066248,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,6,53,53,47,4,10,0,Punt,Kirby Van Der Kamp punt for 47 yards for a touchback.,
322450066241,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006629,4,8,23,45,55,2,1,8,Rush,Shontrelle Johnson rush for 8 yards to the Tulsa 47 for a 1ST down.,0.1523064765737134
322450066253,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006630,4,6,10,79,79,4,9,0,Punt,"Cole Way punt for 36 yards, fair catch by Aaron Horne at the IowSt 43.",
322450066251,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006630,4,6,20,79,79,2,9,0,Pass Incompletion,Cody Green pass incomplete to Keyarris Garrett.,-0.31009262307283426
322450066252,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006630,4,6,17,79,79,3,9,0,Pass Incompletion,Cody Green pass incomplete to Trey Watts.,-0.13875783656262274
322450066250,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006630,4,6,45,80,80,1,10,1,Pass Completion,Cody Green pass complete to Trey Watts for 1 yard to the Tulsa 21.,-0.46882789768185694
322450066256,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006631,4,5,30,46,54,2,7,0,Penalty,IOWA ST penalty 5 yard False Start on Brayden Burris accepted.,
322450066258,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006631,4,4,16,34,66,3,19,12,Pass Completion,Steele Jantz pass complete to Ricky Howard for 12 yards to the IowSt 46.,0.50077176510268373
322450066255,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006631,4,6,2,43,57,1,10,3,Rush,James White rush for 3 yards to the IowSt 46.,-0.4309799951978805
322450066257,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006631,4,4,58,41,59,2,12,0,Sack,Steele Jantz sacked by Jared St. John for a loss of 7 yards to the IowSt 34.,-0.6906099790784905
322450066259,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,31,23,32245006631,4,3,38,46,54,4,7,0,Punt,"Kirby Van Der Kamp punt for 41 yards, fair catch by Trey Watts at the Tulsa 13.",
322450066264,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,50,75,75,1,10,0,Pass Incompletion,Cody Green pass incomplete to Willie Carter.,-0.70297002204365193
322450066263,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,3,0,81,81,3,4,6,Pass Completion,Cody Green pass complete to Thomas Roberson for 6 yards to the Tulsa 25 for a 1ST down.,0.917456450434632351
322450066262,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,3,6,81,81,2,4,0,Pass Incompletion,Cody Green pass incomplete to Keyarris Garrett.,-0.530326019015462651
322450066261,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,3,29,87,87,1,10,6,Pass Completion,Cody Green pass complete to Thomas Roberson for 6 yards to the Tulsa 19.,0.23191006772714044
322450066270,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,17,62,62,4,10,0,Timeout,"Timeout TULSA, clock 2:17.",
322450066265,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,47,75,75,2,10,0,Pass Incompletion,Cody Green pass incomplete to Willie Carter.,-0.34710487712173865
322450066266,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,42,75,75,3,10,13,Pass Completion,Cody Green pass complete to Keyarris Garrett for 13 yards to the Tulsa 38 for a 1ST down.,2.17482637820722148
322450066267,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,25,62,62,1,10,0,Pass Incompletion,Cody Green pass incomplete to Willie Carter.,-1.0879950771673279
322450066268,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,21,62,62,2,10,0,Pass Incompletion,Cody Green pass incomplete to Willie Carter.,-0.6938325521359872
322450066269,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,17,62,62,3,10,0,Pass Incompletion,Cody Green pass incomplete to Willie Carter.,-0.36514774325411634
322450066271,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,31,32245006632,4,2,4,62,62,4,10,51,Pass Interception,"Cody Green pass intercepted by Deon Broomfield at the IowSt 39, returned for 51 yards to the Tulsa 5, TULSA penalty 5 yard Clipping accepted for a 1ST down.",0.09997901323692204
322450066276,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,38,23,32245006633,4,2,0,35,65,-1,-1,0,Kickoff,Edwin Arceo kickoff for 65 yards for a touchback.,
322450066275,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,38,23,32245006633,4,2,0,97,3,-1,-1,0,Extra Point Good,Edwin Arceo extra point GOOD.,
322450066274,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,37,23,32245006633,4,2,0,95,5,1,5,5,Rush,Shontrelle Johnson rush for 5 yards for a TOUCHDOWN.,
322450066278,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,38,32245006634,4,1,39,71,71,2,6,0,Pass Incompletion,Cody Green pass incomplete to Keyarris Garrett.,-0.65090488691109715
322450066281,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,38,32245006634,4,1,26,71,71,3,6,0,Sack,"Cody Green sacked by Cory Morrissey for a loss of 8 yards, fumbled, forced by Cory Morrissey, recovered by Tulsa Cody Green at the Tulsa 21.",-0.31468972689785791
322450066282,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,38,32245006634,4,1,26,79,79,4,14,0,Timeout,"Timeout TULSA, clock 1:26.",
322450066277,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,38,32245006634,4,1,50,75,75,1,10,4,Pass Completion,Cody Green pass complete to Keyarris Garrett for 4 yards to the Tulsa 29.,-0.1142886249388964
322450066288,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,38,32245006634,4,1,20,79,79,4,14,0,Sack,Cody Green sacked by Rony Nelson for a loss of 10 yards to the Tulsa 11.,0.34977144389400827
322450066283,Tulsa,Conference USA,Iowa State,Big 12,Iowa State,Tulsa,23,38,32245006634,4,1,26,79,79,4,14,0,Timeout,"Timeout IOWA ST, clock 1:26.",
322450066290,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,38,23,32245006635,4,1,13,89,11,1,10,-3,Rush,Team rush for a loss of 3 yards to the Tulsa 14.,-0.472178255443763
322450066291,Iowa State,Big 12,Tulsa,Conference USA,Iowa State,Tulsa,38,23,32245006635,4,0,0,86,14,2,13,-3,Rush,Team rush for a loss of 3 yards to the Tulsa 17.,-0.7384025028098198
322522294004,Iowa State,Big 12,Iowa,Big Ten,Iowa,Iowa State,0,0,32252229401,1,13,42,69,69,3,4,12,Pass Completion,Steele Jantz pass complete to Aaron Horne for 12 yards to the IowSt 43 for a 1ST down.,2.1471707057657721
322522294009,Iowa State,Big 12,Iowa,Big Ten,Iowa,Iowa State,0,0,32252229401,1,12,30,39,39,2,7,16,Pass Completion,Steele Jantz pass complete to Ernst Brun Jr. for 16 yards to the Iowa 23 for a 1ST down.,0.9246548466148071
322522294006,Iowa State,Big 12,Iowa,Big Ten,Iowa,Iowa State,0,0,32252229401,1,13,8,42,42,1,10,3,Rush,James White rush for 3 yards to the Iowa 39.,-0.2936970531139116
322522294005,Iowa State,Big 12,Iowa,Big Ten,Iowa,Iowa State,0,0,32252229401,1,13,18,57,57,1,10,0,Penalty,IOWA penalty 15 yard Pass Interference on Micah Hyde accepted.,
322522294023,Iowa State,Big 12,Iowa,Big Ten,Iowa,Iowa State,0,0,32252229401,1,9,55,65,65,-1,-1,11,Kickoff,Edwin Arceo kickoff for 59 yards returned by Keenan Davis for 11 yards to the Iowa 17.,
322522294021,Iowa State,Big 12,Iowa,Big Ten,Iowa,Iowa State,6,0,32252229401,1,9,55,5,5,3,5,5,Pass Completion,Steele Jantz pass complete to Aaron Horne for 5 yards for a TOUCHDOWN.,
322522294022,Iowa State,Big 12,Iowa,Big Ten,Iowa,Iowa State,6,0,32252229401,1,9,55,3,3,-1,-1,0,Extra Point Missed,Edwin Arceo extra point MISSED.,
