"","Name","Name.Key","Gender","Class","Event","Round","Place","Time","Minutes","Seconds","Flag","Pts","Event.Name","Date","Season","Course","Number","Times.Competed"
"1786","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","–","0:26.68",0.444666666666667,26.68,"R","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,8
"1787","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","3rd","0:56.39",0.939833333333333,56.39,"","684","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",3,9
"1788","Julia Koluch","juliakoluch","W","FR","200 Y Back","Timed Finals","–","02:02.9",2.04833333333333,122.9,"","675","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",3,8
"1789","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","–","0:26.66",0.444333333333333,26.66,"R","–","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",2,8
"1790","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","4th","0:57.83",0.963833333333333,57.83,"","634","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",4,9
"1791","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","4th","0:26.95",0.449166666666667,26.95,"","–","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",3,8
"1792","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","6th","0:58.53",0.9755,58.53,"","612","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",5,9
"1793","Julia Koluch","juliakoluch","W","FR","200 Y Back","Timed Finals","7th","02:07.9",2.13166666666667,127.9,"","599","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",4,8
"1794","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","–","0:27.19",0.453166666666667,27.19,"R","–","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",4,8
"1795","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","2nd","0:56.82",0.947,56.82,"","669","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",6,9
"1796","Julia Koluch","juliakoluch","W","FR","200 Y Back","Timed Finals","3rd","02:03.4",2.05666666666667,123.4,"","668","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",5,8
"1797","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","–","0:26.99",0.449833333333333,26.99,"R","–","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",5,8
"1798","Julia Koluch","juliakoluch","W","FR","100 Y Back","Prelims","26th","0:56.58",0.943,56.58,"","677","Minnesota Invitational",2019-12-04,"2019-2020","SCY",7,9
"1799","Julia Koluch","juliakoluch","W","FR","200 Y Back","Prelims","23rd","02:00.7",2.01166666666667,120.7,"","713","Minnesota Invitational",2019-12-04,"2019-2020","SCY",6,8
"1800","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","–","0:26.95",0.449166666666667,26.95,"R","–","Minnesota Invitational",2019-12-04,"2019-2020","SCY",6,8
"1801","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","5th","0:57.24",0.954,57.24,"","654","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",8,9
"1802","Julia Koluch","juliakoluch","W","FR","200 Y Back","Timed Finals","5th","02:04.1",2.06833333333333,124.1,"","656","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",7,8
"1803","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","–","0:27.04",0.450666666666667,27.04,"R","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",7,8
"1804","Julia Koluch","juliakoluch","W","FR","100 Y Back","Timed Finals","2nd","0:54.63",0.9105,54.63,"","753","Shamrock Invitational",2020-01-24,"2019-2020","SCY",9,9
"1805","Julia Koluch","juliakoluch","W","FR","200 Y Back","Timed Finals","4th","01:57.5",1.95833333333333,117.5,"","774","Shamrock Invitational",2020-01-24,"2019-2020","SCY",8,8
"1806","Julia Koluch","juliakoluch","W","FR","50 Y Back","Timed Finals","–","0:25.59",0.4265,25.59,"R","–","Shamrock Invitational",2020-01-24,"2019-2020","SCY",8,8
"1807","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","1st","0:54.06",0.901,54.06,"","764","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",18,20
"1808","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","1st","01:57.9",1.965,117.9,"B","802","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",17,19
"1809","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Timed Finals","1st","02:02.8",2.04666666666667,122.8,"","732","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",15,16
"1810","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","5th","0:55.76",0.929333333333333,55.76,"","697","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",19,20
"1811","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","2nd","02:00.7",2.01166666666667,120.7,"","746","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",18,19
"1812","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Timed Finals","4th","02:06.5",2.10833333333333,126.5,"","669","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",16,16
"1813","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","2nd","0:54.36",0.906,54.36,"","752","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",20,20
"1814","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","1st","01:59.5",1.99166666666667,119.5,"","770","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",19,19
"1815","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Timed Finals","1st","02:03.6",2.06,123.6,"","718","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",17,16
"1816","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","1st","0:55.45",0.924166666666667,55.45,"","708","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",21,20
"1817","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","1st","02:02.8",2.04666666666667,122.8,"","710","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",20,19
"1818","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Timed Finals","–","02:04.5",2.075,124.5,"","702","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",18,16
"1819","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","1st","0:54.35",0.905833333333333,54.35,"","752","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",22,20
"1820","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","1st","02:00.4",2.00666666666667,120.4,"","752","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",21,19
"1821","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Timed Finals","2nd","02:02.0",2.03333333333333,122,"","746","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",19,16
"1822","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","1st","0:54.75",0.9125,54.75,"","736","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",23,20
"1823","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","1st","02:00.6",2.01,120.6,"","749","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",22,19
"1824","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Timed Finals","1st","02:05.2",2.08666666666667,125.2,"","691","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",20,16
"1825","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Finals","7th","0:53.28",0.888,53.28,"B","799","Minnesota Invitational",2019-12-04,"2019-2020","SCY",24,20
"1826","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Prelims","7th","01:58.2",1.97,118.2,"","795","Minnesota Invitational",2019-12-04,"2019-2020","SCY",23,19
"1827","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Finals","19th","02:01.2",2.02,121.2,"","761","Minnesota Invitational",2019-12-04,"2019-2020","SCY",21,16
"1828","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","2nd","02:01.6",2.02666666666667,121.6,"","729","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",24,19
"1829","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","10th","0:55.4",0.923333333333333,55.4,"","710","Shamrock Invitational",2020-01-24,"2019-2020","SCY",25,20
"1830","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","11th","02:03.7",2.06166666666667,123.7,"","694","Shamrock Invitational",2020-01-24,"2019-2020","SCY",25,19
"1831","Kelsey Drake","kelseydrake","W","JR","200 Y IM","Timed Finals","15th","02:05.6",2.09333333333333,125.6,"","684","Shamrock Invitational",2020-01-24,"2019-2020","SCY",22,16
"1832","Kelsey Drake","kelseydrake","W","JR","100 Y Fly","Timed Finals","5th","0:53.93",0.898833333333333,53.93,"","770","SMU Classic",2019-10-11,"2019-2020","SCY",26,20
"1833","Kelsey Drake","kelseydrake","W","JR","200 Y Fly","Timed Finals","3rd","01:59.7",1.995,119.7,"","765","SMU Classic",2019-10-11,"2019-2020","SCY",26,19
"1834","Kennedy Gilbertson","kennedygilbertson","W","FR","100 Y Back","Timed Finals","2nd","0:55.9",0.931666666666667,55.9,"","702","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,3
"1835","Kennedy Gilbertson","kennedygilbertson","W","FR","200 Y Back","Timed Finals","2nd","02:00.7",2.01166666666667,120.7,"","714","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,3
"1836","Kennedy Gilbertson","kennedygilbertson","W","FR","50 Y Back","Timed Finals","–","0:26.47",0.441166666666667,26.47,"R","–","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,3
"1837","Kennedy Gilbertson","kennedygilbertson","W","FR","100 Y Back","Timed Finals","3rd","0:56.46",0.941,56.46,"","682","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",2,3
"1838","Kennedy Gilbertson","kennedygilbertson","W","FR","200 Y Back","Timed Finals","4th","02:01.6",2.02666666666667,121.6,"","698","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",2,3
"1839","Kennedy Gilbertson","kennedygilbertson","W","FR","50 Y Back","Timed Finals","–","0:26.33",0.438833333333333,26.33,"R","–","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",2,3
"1840","Kennedy Gilbertson","kennedygilbertson","W","FR","100 Y Back","Timed Finals","3rd","0:54.88",0.914666666666667,54.88,"","742","Shamrock Invitational",2020-01-24,"2019-2020","SCY",3,3
"1841","Kennedy Gilbertson","kennedygilbertson","W","FR","200 Y Back","Timed Finals","6th","01:58.7",1.97833333333333,118.7,"","749","Shamrock Invitational",2020-01-24,"2019-2020","SCY",3,3
"1842","Kennedy Gilbertson","kennedygilbertson","W","FR","50 Y Back","Timed Finals","–","0:25.5",0.425,25.5,"R","–","Shamrock Invitational",2020-01-24,"2019-2020","SCY",3,3
"1843","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","6th","0:52.73",0.878833333333333,52.73,"","645","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",6,13
"1844","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","4th","01:51.0",1.85,111,"","711","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",6,14
"1845","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","5th","0:52.28",0.871333333333333,52.28,"","662","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",7,13
"1846","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","3rd","01:50.4",1.84,110.4,"","723","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",7,14
"1847","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","3rd","0:51.72",0.862,51.72,"","684","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",8,13
"1848","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","2nd","01:49.9",1.83166666666667,109.9,"","733","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",8,14
"1849","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","1st","0:51.5",0.858333333333333,51.5,"","692","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",9,13
"1850","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","1st","01:50.4",1.84,110.4,"","724","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",9,14
"1851","Lauren McDougall","laurenmcdougall","W","SO","50 Y Free","Timed Finals","–","0:24.1",0.401666666666667,24.1,"R","673","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",4,6
"1852","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","3rd","0:51.58",0.859666666666667,51.58,"","689","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",10,13
"1853","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","3rd","01:50.6",1.84333333333333,110.6,"","719","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",10,14
"1854","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","2nd","0:51.54",0.859,51.54,"","691","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",11,13
"1855","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","2nd","01:50.2",1.83666666666667,110.2,"","728","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",11,14
"1856","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Prelims","30th","0:51.26",0.854333333333333,51.26,"","702","Minnesota Invitational",2019-12-04,"2019-2020","SCY",12,13
"1857","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Prelims","35th","01:50.5",1.84166666666667,110.5,"","722","Minnesota Invitational",2019-12-04,"2019-2020","SCY",12,14
"1858","Lauren McDougall","laurenmcdougall","W","SO","50 Y Free","Prelims","46th","0:24.18",0.403,24.18,"","666","Minnesota Invitational",2019-12-04,"2019-2020","SCY",5,6
"1859","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","6th","0:52.22",0.870333333333333,52.22,"","664","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",13,13
"1860","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","5th","01:50.9",1.84833333333333,110.9,"","713","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",13,14
"1861","Lauren McDougall","laurenmcdougall","W","SO","100 Y Free","Timed Finals","23rd","0:51.7",0.861666666666667,51.7,"","684","Shamrock Invitational",2020-01-24,"2019-2020","SCY",14,13
"1862","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","12th","01:51.4",1.85666666666667,111.4,"","703","Shamrock Invitational",2020-01-24,"2019-2020","SCY",14,14
"1863","Lauren McDougall","laurenmcdougall","W","SO","50 Y Free","Timed Finals","33rd","0:24.15",0.4025,24.15,"","669","Shamrock Invitational",2020-01-24,"2019-2020","SCY",6,6
"1864","Lauren McDougall","laurenmcdougall","W","SO","200 Y Free","Timed Finals","–","01:50.4",1.84,110.4,"R","723","SMU Classic",2019-10-11,"2019-2020","SCY",15,14
"1865","Lauren McDougall","laurenmcdougall","W","SO","50 Y Free","Timed Finals","10th","0:23.83",0.397166666666667,23.83,"","696","SMU Classic",2019-10-11,"2019-2020","SCY",7,6
"1866","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","–","01:06.3",1.105,66.3,"","613","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",21,20
"1867","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","5th","02:22.8",2.38,142.8,"","633","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",19,19
"1868","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","11th","01:07.3",1.12166666666667,67.3,"","585","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",22,20
"1869","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","8th","02:24.1",2.40166666666667,144.1,"","616","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",20,19
"1870","Lexi Horner","lexihorner","W","JR","200 Y IM","Timed Finals","–","02:09.7",2.16166666666667,129.7,"","621","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",17,16
"1871","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","5th","01:06.8",1.11333333333333,66.8,"","600","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",23,20
"1872","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","7th","02:25.8",2.43,145.8,"","594","Iowa vs. Michigan",2019-11-01,"2019-2020","SCY",21,19
"1873","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","8th","01:07.3",1.12166666666667,67.3,"","585","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",24,20
"1874","Lexi Horner","lexihorner","W","JR","100 Y IM","Timed Finals","10th","01:00.9",1.015,60.9,"","585","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",4,3
"1875","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","5th","02:26.2",2.43666666666667,146.2,"","590","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",22,19
"1876","Lexi Horner","lexihorner","W","JR","200 Y IM","Timed Finals","–","02:11.9",2.19833333333333,131.9,"","590","Iowa vs. Michigan State, Northern Iowa",2019-10-03,"2019-2020","SCY",18,16
"1877","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","5th","01:06.1",1.10166666666667,66.1,"","618","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",25,20
"1878","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","5th","02:24.4",2.40666666666667,144.4,"","612","Iowa vs. Minnesota",2019-10-26,"2019-2020","SCY",23,19
"1879","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","6th","01:07.4",1.12333333333333,67.4,"","584","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",26,20
"1880","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","3rd","02:24.8",2.41333333333333,144.8,"","607","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",24,19
"1881","Lexi Horner","lexihorner","W","JR","200 Y IM","Timed Finals","–","02:10.9",2.18166666666667,130.9,"","604","Iowa vs. Rutgers",2019-11-08,"2019-2020","SCY",19,16
"1882","Lexi Horner","lexihorner","W","JR","100 Y Breast","Finals","26th","01:06.0",1.1,66,"","620","Minnesota Invitational",2019-12-04,"2019-2020","SCY",27,20
"1883","Lexi Horner","lexihorner","W","JR","200 Y Breast","Finals","21st","02:21.6",2.36,141.6,"","649","Minnesota Invitational",2019-12-04,"2019-2020","SCY",25,19
"1884","Lexi Horner","lexihorner","W","JR","200 Y IM","Prelims","43rd","02:07.2",2.12,127.2,"","658","Minnesota Invitational",2019-12-04,"2019-2020","SCY",20,16
"1885","Lexi Horner","lexihorner","W","JR","400 Y IM","Prelims","27th","04:29.0",4.48333333333333,269,"","664","Minnesota Invitational",2019-12-04,"2019-2020","SCY",8,7
"1886","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","8th","01:08.3",1.13833333333333,68.3,"","561","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",28,20
"1887","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","8th","02:27.3",2.455,147.3,"","576","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",26,19
"1888","Lexi Horner","lexihorner","W","JR","200 Y IM","Timed Finals","3rd","02:08.8",2.14666666666667,128.8,"","634","Northwestern vs. Iowa",2020-01-18,"2019-2020","SCY",21,16
"1889","Lexi Horner","lexihorner","W","JR","100 Y Breast","Timed Finals","22nd","01:08.7",1.145,68.7,"","550","Shamrock Invitational",2020-01-24,"2019-2020","SCY",29,20
"1890","Lexi Horner","lexihorner","W","JR","200 Y Breast","Timed Finals","24th","02:27.4",2.45666666666667,147.4,"","575","Shamrock Invitational",2020-01-24,"2019-2020","SCY",27,19
"1891","Lexi Horner","lexihorner","W","JR","200 Y IM","Timed Finals","31st","02:12.1",2.20166666666667,132.1,"","588","Shamrock Invitational",2020-01-24,"2019-2020","SCY",22,16
"1892","Lexi Horner","lexihorner","W","JR","400 Y IM","Timed Finals","23rd","04:33.9",4.565,273.9,"","629","Shamrock Invitational",2020-01-24,"2019-2020","SCY",9,7
"1893","Macy Rink","macyrink","W","FR","200 Y Free","Timed Finals","2nd","01:49.9",1.83166666666667,109.9,"","734","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,8
"1894","Macy Rink","macyrink","W","FR","500 Y Free","Timed Finals","3rd","04:54.7",4.91166666666667,294.7,"","719","Iowa State vs. Iowa",2019-12-13,"2019-2020","SCY",1,6
"1895","Macy Rink","macyrink","W","FR","100 Y Free","Timed Finals","–","0:52.83",0.8805,52.83,"R","641","Iowa vs. Illinois, Notre Dame",2020-01-11,"2019-2020","SCY",1,7
